# idx tvec_x tvec_y tvecKennan_x tvecKennan_y diferença
244 0.4108092455327573 -0.911721319145717 0.994861423275442 0.10124598006025588 1.169281700697747
245 0.4493750404530899 -0.8933432000176549 0.9941761506470864 0.10776725608709636 1.1397501458613086
246 0.43548462169038016 -0.9001961698825354 0.9924723834275531 0.12246864142968204 1.164507914537827
247 0.45815399059474127 -0.8888728373069534 0.9927543230188519 0.1201617831399865 1.1419055918456962
248 0.4639625839782842 -0.8858547966050606 0.9928744897784052 0.11916479155888152 1.1356989815485157
249 0.4796122524826363 -0.8774805338402282 0.9948569220247935 0.10129020041126363 1.1061054288442902
250 0.48553152031962754 -0.8742191617529962 0.9966022736139449 0.08236448401778378 1.0845485633335825
251 0.49226254762266874 -0.870446772759851 0.99871562005942 0.05066665816222665 1.051163482625641
252 0.49405472016982216 -0.8694308100578899 0.9999911740590278 0.004201405008713692 1.009556805026921
253 0.4930080574830635 -0.8700247440485681 -0.9991727479730816 -0.0406671821979452 1.707172376056548
254 0.48809380641933714 -0.8727911755598143 -0.9970567351617745 -0.07666724769119526 1.6850772800330636
255 0.48035866031614055 -0.8770721506576771 -0.9952573432938975 -0.09727703027731102 1.6689886218542922
256 0.46977930088004183 -0.8827838968086466 -0.9936164686086457 -0.1128109627194287 1.6535977435239042
257 0.4558090009230517 -0.890077611603353 -0.9926049959775645 -0.12138913444118109 1.6397515303665726
258 0.4433574251744047 -0.8963449076905172 -0.9927644738616906 -0.1200778890475689 1.632493979506158
259 0.4339304284865215 -0.9009463819970109 -0.9937224017849413 -0.11187398352953977 1.63120441815406
260 0.4288115436602362 -0.9033939672278786 -0.9948334293176678 -0.10152067726354605 1.6339417927954103
261 0.4528203925940991 -0.89160175641983 -0.9966607529010315 -0.08165380350448599 1.6604250291951252
262 0.9099022161421881 0.41482280200048605 -0.05679580586237266 -0.9983858154222962 1.7122101687893172
263 0.7592267189824209 0.6508262357827842 -0.03045765145033799 -0.9995360581130278 1.8295619984080422
264 -5.802191320267435e-16 1.0 1.2459414326217753e-12 -1.0 2.0
265 -0.759226718982421 0.6508262357827842 0.030457651452828735 -0.9995360581129519 1.829561998409049
266 -0.9099022161421881 0.41482280200048643 0.056795805864860514 -0.9983858154221548 1.7122101687906055
267 0.45282039259409956 0.8916017564198299 -0.9966607529012348 0.08165380350200242 1.6604250291965146
268 0.4288115436602369 0.9033939672278783 -0.9948334293179207 0.101520677261067 1.6339417927968476
269 0.4339304284865223 0.9009463819970106 -0.9937224017852202 0.11187398352706353 1.6312044181555025
270 0.44335742517440535 0.8963449076905169 -0.99276447386199 0.12007788904509505 1.6324939795075981
271 0.45580900092305243 0.8900776116033527 -0.9926049959778669 0.12138913443870762 1.6397515303679997
272 0.4697793008800425 0.8827838968086462 -0.9936164686089268 0.11281096271695273 1.6535977435253058
273 0.4803586603161413 0.8770721506576766 -0.9952573432941398 0.09727703027483098 1.6689886218556655
274 0.4880938064193377 0.872791175559814 -0.9970567351619655 0.07666724768871072 1.6850772800344058
275 0.49300805748306403 0.8700247440485679 -0.9991727479731829 0.04066718219545537 1.7071723760578463
